,Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,Province,Country,Continent,Total Regencies,Total Districts,Population,Total Cases per Million,Total Deaths per Million,Growth Factor of New Cases,Growth Factor of New Deaths
7169,7/24/2022,Sulawesi Tengah,1,0,0,1,60850,1726,59116,8,Province,28,Indonesia,Asia,12,175,2955567,20588.27,583.98,1.0,1.0
7170,7/24/2022,Sulawesi Tenggara,0,0,0,0,25626,567,25036,23,Province,29,Indonesia,Asia,15,219,2635461,9723.54,215.14,1.0,1.0
7171,7/24/2022,Sulawesi Utara,1,0,0,1,51596,1191,50353,52,Province,30,Indonesia,Asia,11,171,2641884,19530.0,450.81,0.14,1.0
7172,7/24/2022,Sumatera Barat,2,0,0,2,103917,2351,101520,46,Province,31,Indonesia,Asia,12,179,5519245,18828.12,425.96,0.25,1.0
7173,7/24/2022,Sumatera Selatan,14,0,1,13,80801,3349,77267,185,Province,32,Indonesia,Asia,13,241,8217551,9832.73,407.54,0.78,1.0
7174,7/24/2022,Sumatera Utara,30,0,26,4,155695,3261,152079,355,Province,33,Indonesia,Asia,25,450,14874889,10466.97,219.23,0.77,1.0
7175,7/25/2022,Aceh,1,0,4,-3,43716,2217,41496,3,Province,0,Indonesia,Asia,18,289,5247257,8331.21,422.51,1.0,1.0
7176,7/25/2022,Bali,132,3,105,24,161465,4590,155406,1469,Province,1,Indonesia,Asia,8,57,4216171,38296.6,1088.67,0.89,1.0
7177,7/25/2022,Banten,533,0,317,216,307389,2937,300604,3848,Province,2,Indonesia,Asia,4,155,10722374,28668.0,273.91,1.14,1.0
7178,7/25/2022,Bengkulu,0,0,0,0,29124,520,28595,9,Province,3,Indonesia,Asia,9,129,1999539,14565.36,260.06,1.0,1.0
7179,7/25/2022,DKI Jakarta,2168,3,2377,-212,1313625,15363,1278005,20257,Province,4,Indonesia,Asia,1,44,10846145,121114.46,1416.45,1.01,1.0
7180,7/25/2022,Daerah Istimewa Yogyakarta,44,0,11,33,221824,5911,215063,850,Province,5,Indonesia,Asia,4,78,3631015,61091.46,1627.92,0.68,1.0
7181,7/25/2022,Gorontalo,0,0,0,0,13919,486,13413,20,Province,6,Indonesia,Asia,5,77,1180651,11789.26,411.64,1.0,1.0
7182,7/25/2022,Indonesia,4048,14,4023,11,6172390,156916,5975011,40463,Country,34,Indonesia,Asia,416,7230,265185520,23275.74,591.72,0.99,1.0
7183,7/25/2022,Jambi,1,0,5,-4,38327,882,37422,23,Province,7,Indonesia,Asia,9,141,3493357,10971.4,252.48,1.0,1.0
7184,7/25/2022,Jawa Barat,698,2,644,52,1127752,15891,1101789,10072,Province,8,Indonesia,Asia,18,627,45161325,24971.63,351.87,1.06,1.0
7185,7/25/2022,Jawa Tengah,61,1,81,-21,629801,33347,595343,1111,Province,9,Indonesia,Asia,29,576,36364072,17319.32,917.03,0.8,1.0
7186,7/25/2022,Jawa Timur,220,1,250,-31,583180,31667,551107,406,Province,10,Indonesia,Asia,29,666,40479023,14406.97,782.31,0.81,1.0
7187,7/25/2022,Kalimantan Barat,5,0,20,-15,64895,1130,63718,47,Province,11,Indonesia,Asia,12,174,5422814,11967.03,208.38,0.63,1.0
7188,7/25/2022,Kalimantan Selatan,42,1,28,13,85078,2544,82087,447,Province,12,Indonesia,Asia,11,153,4023049,21147.64,632.36,0.79,1.0
7189,7/25/2022,Kalimantan Tengah,18,0,24,-6,56462,1543,54690,229,Province,13,Indonesia,Asia,13,136,2570289,21967.18,600.32,0.72,1.0
7190,7/25/2022,Kalimantan Timur,31,0,45,-14,206890,5718,200913,259,Province,14,Indonesia,Asia,7,103,3552191,58242.93,1609.71,1.63,1.0
7191,7/25/2022,Kalimantan Utara,2,0,0,2,45333,859,44461,13,Province,15,Indonesia,Asia,4,53,648407,69914.42,1324.79,2.0,1.0
7192,7/25/2022,Kepulauan Bangka Belitung,5,0,3,2,65760,1602,64094,64,Province,16,Indonesia,Asia,6,47,1379767,47660.22,1161.07,1.67,1.0
7193,7/25/2022,Kepulauan Riau,5,0,0,5,70296,1881,68369,46,Province,17,Indonesia,Asia,5,75,1929400,36434.12,974.91,2.5,1.0
7194,7/25/2022,Lampung,8,0,25,-17,74648,4175,70383,90,Province,18,Indonesia,Asia,13,228,9095591,8207.05,459.01,1.33,1.0
7195,7/25/2022,Maluku,3,0,1,2,18603,293,18296,14,Province,19,Indonesia,Asia,9,118,1847097,10071.48,158.63,3.0,1.0
7196,7/25/2022,Maluku Utara,0,0,0,0,14536,330,14205,1,Province,20,Indonesia,Asia,8,116,1307803,11114.82,252.33,1.0,1.0
7197,7/25/2022,Nusa Tenggara Barat,0,0,1,-1,36146,901,35227,18,Province,21,Indonesia,Asia,8,117,5270247,6858.5,170.96,1.0,1.0
7198,7/25/2022,Nusa Tenggara Timur,8,0,6,2,94147,1525,92509,113,Province,22,Indonesia,Asia,21,309,5411321,17398.15,281.82,1.0,1.0
7199,7/25/2022,Papua,8,0,13,-5,48839,580,48104,155,Province,23,Indonesia,Asia,28,560,4340348,11252.32,133.63,0.89,1.0
7200,7/25/2022,Papua Barat,5,0,3,2,31662,381,31229,52,Province,24,Indonesia,Asia,12,218,1140701,27756.62,334.01,2.5,1.0
7201,7/25/2022,Riau,6,0,5,1,151071,4429,146529,113,Province,25,Indonesia,Asia,10,169,6074100,24871.34,729.16,0.2,1.0
7202,7/25/2022,Sulawesi Barat,0,0,0,0,15566,393,15170,3,Province,26,Indonesia,Asia,6,69,1559984,9978.31,251.93,1.0,1.0
7203,7/25/2022,Sulawesi Selatan,9,0,0,9,143815,2477,141238,100,Province,27,Indonesia,Asia,21,311,9426885,15255.83,262.76,0.64,1.0
7204,7/25/2022,Sulawesi Tengah,0,0,1,-1,60850,1726,59117,7,Province,28,Indonesia,Asia,12,175,2955567,20588.27,583.98,0.0,1.0
7205,7/25/2022,Sulawesi Tenggara,0,0,1,-1,25626,567,25037,22,Province,29,Indonesia,Asia,15,219,2635461,9723.54,215.14,1.0,1.0
7206,7/25/2022,Sulawesi Utara,2,1,4,-3,51598,1192,50357,49,Province,30,Indonesia,Asia,11,171,2641884,19530.76,451.19,2.0,1.0
7207,7/25/2022,Sumatera Barat,2,0,6,-4,103919,2351,101526,42,Province,31,Indonesia,Asia,12,179,5519245,18828.48,425.96,1.0,1.0
7208,7/25/2022,Sumatera Selatan,9,1,15,-7,80810,3350,77282,178,Province,32,Indonesia,Asia,13,241,8217551,9833.83,407.66,0.64,1.0
7209,7/25/2022,Sumatera Utara,21,1,33,-13,155716,3262,152112,342,Province,33,Indonesia,Asia,25,450,14874889,10468.38,219.3,0.7,1.0
7210,7/26/2022,Aceh,0,0,2,-2,43716,2217,41498,1,Province,0,Indonesia,Asia,18,289,5247257,8331.21,422.51,0.0,1.0
7211,7/26/2022,Bali,228,4,137,87,161693,4594,155543,1556,Province,1,Indonesia,Asia,8,57,4216171,38350.67,1089.61,1.73,1.33
7212,7/26/2022,Banten,952,0,634,318,308341,2937,301238,4166,Province,2,Indonesia,Asia,4,155,10722374,28756.78,273.91,1.79,1.0
7213,7/26/2022,Bengkulu,0,0,0,0,29124,520,28595,9,Province,3,Indonesia,Asia,9,129,1999539,14565.36,260.06,1.0,1.0
7214,7/26/2022,DKI Jakarta,2962,3,1513,1446,1316587,15366,1279518,21703,Province,4,Indonesia,Asia,1,44,10846145,121387.55,1416.72,1.37,1.0
7215,7/26/2022,Daerah Istimewa Yogyakarta,87,1,8,78,221911,5912,215071,928,Province,5,Indonesia,Asia,4,78,3631015,61115.42,1628.19,1.98,1.0
7216,7/26/2022,Gorontalo,4,0,0,4,13923,486,13413,24,Province,6,Indonesia,Asia,5,77,1180651,11792.65,411.64,1.0,1.0
7217,7/26/2022,Indonesia,6483,13,3511,2959,6178873,156929,5978522,43422,Country,34,Indonesia,Asia,416,7230,265185520,23300.19,591.77,1.6,0.93
7218,7/26/2022,Jambi,2,0,0,2,38329,882,37422,25,Province,7,Indonesia,Asia,9,141,3493357,10971.97,252.48,2.0,1.0
7219,7/26/2022,Jawa Barat,1334,0,656,678,1129086,15891,1102445,10750,Province,8,Indonesia,Asia,18,627,45161325,25001.17,351.87,1.91,0.0
7220,7/26/2022,Jawa Tengah,120,1,128,-9,629921,33348,595471,1102,Province,9,Indonesia,Asia,29,576,36364072,17322.62,917.06,1.97,1.0
7221,7/26/2022,Jawa Timur,412,0,299,113,583592,31667,551406,519,Province,10,Indonesia,Asia,29,666,40479023,14417.15,782.31,1.87,0.0
7222,7/26/2022,Kalimantan Barat,13,0,0,13,64908,1130,63718,60,Province,11,Indonesia,Asia,12,174,5422814,11969.43,208.38,2.6,1.0
7223,7/26/2022,Kalimantan Selatan,80,1,0,79,85158,2545,82087,526,Province,12,Indonesia,Asia,11,153,4023049,21167.53,632.6,1.9,1.0
7224,7/26/2022,Kalimantan Tengah,36,0,2,34,56498,1543,54692,263,Province,13,Indonesia,Asia,13,136,2570289,21981.19,600.32,2.0,1.0
7225,7/26/2022,Kalimantan Timur,48,0,30,18,206938,5718,200943,277,Province,14,Indonesia,Asia,7,103,3552191,58256.44,1609.71,1.55,1.0
7226,7/26/2022,Kalimantan Utara,3,0,0,3,45336,859,44461,16,Province,15,Indonesia,Asia,4,53,648407,69919.05,1324.79,1.5,1.0
7227,7/26/2022,Kepulauan Bangka Belitung,17,0,8,9,65777,1602,64102,73,Province,16,Indonesia,Asia,6,47,1379767,47672.54,1161.07,3.4,1.0
7228,7/26/2022,Kepulauan Riau,14,0,0,14,70310,1881,68369,60,Province,17,Indonesia,Asia,5,75,1929400,36441.38,974.91,2.8,1.0
7229,7/26/2022,Lampung,11,0,8,3,74659,4175,70391,93,Province,18,Indonesia,Asia,13,228,9095591,8208.26,459.01,1.38,1.0
7230,7/26/2022,Maluku,1,0,0,1,18604,293,18296,15,Province,19,Indonesia,Asia,9,118,1847097,10072.02,158.63,0.33,1.0
7231,7/26/2022,Maluku Utara,0,0,0,0,14536,330,14205,1,Province,20,Indonesia,Asia,8,116,1307803,11114.82,252.33,1.0,1.0
7232,7/26/2022,Nusa Tenggara Barat,3,0,2,1,36149,901,35229,19,Province,21,Indonesia,Asia,8,117,5270247,6859.07,170.96,1.0,1.0
7233,7/26/2022,Nusa Tenggara Timur,8,0,7,1,94155,1525,92516,114,Province,22,Indonesia,Asia,21,309,5411321,17399.63,281.82,1.0,1.0
7234,7/26/2022,Papua,10,0,0,10,48849,580,48104,165,Province,23,Indonesia,Asia,28,560,4340348,11254.63,133.63,1.25,1.0
7235,7/26/2022,Papua Barat,13,0,1,12,31675,381,31230,64,Province,24,Indonesia,Asia,12,218,1140701,27768.01,334.01,2.6,1.0
7236,7/26/2022,Riau,30,0,5,25,151101,4429,146534,138,Province,25,Indonesia,Asia,10,169,6074100,24876.28,729.16,5.0,1.0
7237,7/26/2022,Sulawesi Barat,0,0,0,0,15566,393,15170,3,Province,26,Indonesia,Asia,6,69,1559984,9978.31,251.93,1.0,1.0
7238,7/26/2022,Sulawesi Selatan,13,0,0,13,143828,2477,141238,113,Province,27,Indonesia,Asia,21,311,9426885,15257.21,262.76,1.44,1.0
7239,7/26/2022,Sulawesi Tengah,0,0,2,-2,60850,1726,59119,5,Province,28,Indonesia,Asia,12,175,2955567,20588.27,583.98,1.0,1.0
7240,7/26/2022,Sulawesi Tenggara,1,0,0,1,25627,567,25037,23,Province,29,Indonesia,Asia,15,219,2635461,9723.92,215.14,1.0,1.0
7241,7/26/2022,Sulawesi Utara,4,0,4,0,51602,1192,50361,49,Province,30,Indonesia,Asia,11,171,2641884,19532.27,451.19,2.0,0.0
7242,7/26/2022,Sumatera Barat,3,0,1,2,103922,2351,101527,44,Province,31,Indonesia,Asia,12,179,5519245,18829.02,425.96,1.5,1.0
7243,7/26/2022,Sumatera Selatan,14,0,29,-15,80824,3350,77311,163,Province,32,Indonesia,Asia,13,241,8217551,9835.53,407.66,1.56,0.0
7244,7/26/2022,Sumatera Utara,48,0,23,25,155764,3262,152135,367,Province,33,Indonesia,Asia,25,450,14874889,10471.61,219.3,2.29,0.0
7245,7/27/2022,Aceh,7,0,1,6,43723,2217,41499,7,Province,0,Indonesia,Asia,18,289,5247257,8332.54,422.51,1.0,1.0
7246,7/27/2022,Bali,172,2,167,3,161865,4596,155710,1559,Province,1,Indonesia,Asia,8,57,4216171,38391.47,1090.09,0.75,0.5
7247,7/27/2022,Banten,761,1,603,157,309102,2938,301841,4323,Province,2,Indonesia,Asia,4,155,10722374,28827.76,274.01,0.8,1.0
7248,7/27/2022,Bengkulu,0,0,3,-3,29124,520,28598,6,Province,3,Indonesia,Asia,9,129,1999539,14565.36,260.06,1.0,1.0
7249,7/27/2022,DKI Jakarta,3279,0,1901,1378,1319866,15366,1281419,23081,Province,4,Indonesia,Asia,1,44,10846145,121689.87,1416.72,1.11,0.0
7250,7/27/2022,Daerah Istimewa Yogyakarta,121,1,7,113,222032,5913,215078,1041,Province,5,Indonesia,Asia,4,78,3631015,61148.74,1628.47,1.39,1.0
7251,7/27/2022,Gorontalo,6,0,0,6,13929,486,13413,30,Province,6,Indonesia,Asia,5,77,1180651,11797.73,411.64,1.5,1.0
7252,7/27/2022,Indonesia,6438,11,3825,2602,6185311,156940,5982347,46024,Country,34,Indonesia,Asia,416,7230,265185520,23324.47,591.81,0.99,0.85
7253,7/27/2022,Jambi,3,0,5,-2,38332,882,37427,23,Province,7,Indonesia,Asia,9,141,3493357,10972.83,252.48,1.5,1.0
7254,7/27/2022,Jawa Barat,1181,2,666,513,1130267,15893,1103111,11263,Province,8,Indonesia,Asia,18,627,45161325,25027.32,351.92,0.89,1.0
7255,7/27/2022,Jawa Tengah,116,0,86,30,630037,33348,595557,1132,Province,9,Indonesia,Asia,29,576,36364072,17325.81,917.06,0.97,0.0
7256,7/27/2022,Jawa Timur,364,0,320,44,583956,31667,551726,563,Province,10,Indonesia,Asia,29,666,40479023,14426.14,782.31,0.88,1.0
7257,7/27/2022,Kalimantan Barat,4,0,0,4,64912,1130,63718,64,Province,11,Indonesia,Asia,12,174,5422814,11970.17,208.38,0.31,1.0
7258,7/27/2022,Kalimantan Selatan,96,0,39,57,85254,2545,82126,583,Province,12,Indonesia,Asia,11,153,4023049,21191.39,632.6,1.2,0.0
7259,7/27/2022,Kalimantan Tengah,36,1,21,14,56534,1544,54713,277,Province,13,Indonesia,Asia,13,136,2570289,21995.19,600.71,1.0,1.0
7260,7/27/2022,Kalimantan Timur,53,0,14,39,206991,5718,200957,316,Province,14,Indonesia,Asia,7,103,3552191,58271.36,1609.71,1.1,1.0
7261,7/27/2022,Kalimantan Utara,3,0,3,0,45339,859,44464,16,Province,15,Indonesia,Asia,4,53,648407,69923.67,1324.79,1.0,1.0
7262,7/27/2022,Kepulauan Bangka Belitung,9,1,3,5,65786,1603,64105,78,Province,16,Indonesia,Asia,6,47,1379767,47679.06,1161.79,0.53,1.0
7263,7/27/2022,Kepulauan Riau,11,0,5,6,70321,1881,68374,66,Province,17,Indonesia,Asia,5,75,1929400,36447.08,974.91,0.79,1.0
7264,7/27/2022,Lampung,11,1,2,8,74670,4176,70393,101,Province,18,Indonesia,Asia,13,228,9095591,8209.47,459.12,1.0,1.0
7265,7/27/2022,Maluku,5,0,0,5,18609,293,18296,20,Province,19,Indonesia,Asia,9,118,1847097,10074.73,158.63,5.0,1.0
7266,7/27/2022,Maluku Utara,0,0,0,0,14536,330,14205,1,Province,20,Indonesia,Asia,8,116,1307803,11114.82,252.33,1.0,1.0
7267,7/27/2022,Nusa Tenggara Barat,3,0,5,-2,36152,901,35234,17,Province,21,Indonesia,Asia,8,117,5270247,6859.64,170.96,1.0,1.0
7268,7/27/2022,Nusa Tenggara Timur,7,0,7,0,94162,1525,92523,114,Province,22,Indonesia,Asia,21,309,5411321,17400.93,281.82,0.88,1.0
7269,7/27/2022,Papua,32,0,0,32,48881,580,48104,197,Province,23,Indonesia,Asia,28,560,4340348,11262.0,133.63,3.2,1.0
7270,7/27/2022,Papua Barat,5,0,9,-4,31680,381,31239,60,Province,24,Indonesia,Asia,12,218,1140701,27772.4,334.01,0.38,1.0
7271,7/27/2022,Riau,13,0,7,6,151114,4429,146541,144,Province,25,Indonesia,Asia,10,169,6074100,24878.42,729.16,0.43,1.0
7272,7/27/2022,Sulawesi Barat,1,0,0,1,15567,393,15170,4,Province,26,Indonesia,Asia,6,69,1559984,9978.95,251.93,1.0,1.0
7273,7/27/2022,Sulawesi Selatan,14,0,28,-14,143842,2477,141266,99,Province,27,Indonesia,Asia,21,311,9426885,15258.7,262.76,1.08,1.0
7274,7/27/2022,Sulawesi Tengah,0,1,0,-1,60850,1727,59119,4,Province,28,Indonesia,Asia,12,175,2955567,20588.27,584.32,1.0,1.0
7275,7/27/2022,Sulawesi Tenggara,1,0,0,1,25628,567,25037,24,Province,29,Indonesia,Asia,15,219,2635461,9724.29,215.14,1.0,1.0
7276,7/27/2022,Sulawesi Utara,12,0,0,12,51614,1192,50361,61,Province,30,Indonesia,Asia,11,171,2641884,19536.82,451.19,3.0,1.0
7277,7/27/2022,Sumatera Barat,10,0,0,10,103932,2351,101527,54,Province,31,Indonesia,Asia,12,179,5519245,18830.84,425.96,3.33,1.0
7278,7/27/2022,Sumatera Selatan,51,0,12,39,80875,3350,77323,202,Province,32,Indonesia,Asia,13,241,8217551,9841.74,407.66,3.64,1.0
7279,7/27/2022,Sumatera Utara,51,0,32,19,155815,3262,152167,386,Province,33,Indonesia,Asia,25,450,14874889,10475.04,219.3,1.06,1.0
7280,7/28/2022,Aceh,0,0,0,0,43723,2217,41499,7,Province,0,Indonesia,Asia,18,289,5247257,8332.54,422.51,0.0,1.0
7281,7/28/2022,Bali,222,4,100,118,162087,4600,155810,1677,Province,1,Indonesia,Asia,8,57,4216171,38444.12,1091.04,1.29,2.0
7282,7/28/2022,Banten,745,0,237,508,309847,2938,302078,4831,Province,2,Indonesia,Asia,4,155,10722374,28897.24,274.01,0.98,0.0
7283,7/28/2022,Bengkulu,0,0,0,0,29124,520,28598,6,Province,3,Indonesia,Asia,9,129,1999539,14565.36,260.06,1.0,1.0
7284,7/28/2022,DKI Jakarta,3157,2,3099,56,1323023,15368,1284518,23137,Province,4,Indonesia,Asia,1,44,10846145,121980.94,1416.91,0.96,1.0
7285,7/28/2022,Daerah Istimewa Yogyakarta,72,0,2,70,222104,5913,215080,1111,Province,5,Indonesia,Asia,4,78,3631015,61168.57,1628.47,0.6,0.0
7286,7/28/2022,Gorontalo,1,1,2,-2,13930,487,13415,28,Province,6,Indonesia,Asia,5,77,1180651,11798.58,412.48,0.17,1.0
7287,7/28/2022,Indonesia,6353,17,5705,631,6191664,156957,5988052,46655,Country,34,Indonesia,Asia,416,7230,265185520,23348.42,591.88,0.99,1.55
7288,7/28/2022,Jambi,6,0,0,6,38338,882,37427,29,Province,7,Indonesia,Asia,9,141,3493357,10974.54,252.48,2.0,1.0
7289,7/28/2022,Jawa Barat,1183,2,1635,-454,1131450,15895,1104746,10809,Province,8,Indonesia,Asia,18,627,45161325,25053.52,351.96,1.0,1.0
7290,7/28/2022,Jawa Tengah,138,2,88,48,630175,33350,595645,1180,Province,9,Indonesia,Asia,29,576,36364072,17329.6,917.11,1.19,1.0
7291,7/28/2022,Jawa Timur,389,1,347,41,584345,31668,552073,604,Province,10,Indonesia,Asia,29,666,40479023,14435.75,782.33,1.07,1.0
7292,7/28/2022,Kalimantan Barat,14,0,0,14,64926,1130,63718,78,Province,11,Indonesia,Asia,12,174,5422814,11972.75,208.38,3.5,1.0
7293,7/28/2022,Kalimantan Selatan,89,2,25,62,85343,2547,82151,645,Province,12,Indonesia,Asia,11,153,4023049,21213.51,633.1,0.93,1.0
7294,7/28/2022,Kalimantan Tengah,56,0,25,31,56590,1544,54738,308,Province,13,Indonesia,Asia,13,136,2570289,22016.98,600.71,1.56,0.0
7295,7/28/2022,Kalimantan Timur,56,0,36,20,207047,5718,200993,336,Province,14,Indonesia,Asia,7,103,3552191,58287.12,1609.71,1.06,1.0
7296,7/28/2022,Kalimantan Utara,2,1,0,1,45341,860,44464,17,Province,15,Indonesia,Asia,4,53,648407,69926.76,1326.33,0.67,1.0
7297,7/28/2022,Kepulauan Bangka Belitung,6,0,20,-14,65792,1603,64125,64,Province,16,Indonesia,Asia,6,47,1379767,47683.41,1161.79,0.67,0.0
7298,7/28/2022,Kepulauan Riau,11,0,0,11,70332,1881,68374,77,Province,17,Indonesia,Asia,5,75,1929400,36452.78,974.91,1.0,1.0
7299,7/28/2022,Lampung,2,0,1,1,74672,4176,70394,102,Province,18,Indonesia,Asia,13,228,9095591,8209.69,459.12,0.18,0.0
7300,7/28/2022,Maluku,3,0,0,3,18612,293,18296,23,Province,19,Indonesia,Asia,9,118,1847097,10076.35,158.63,0.6,1.0
7301,7/28/2022,Maluku Utara,2,0,0,2,14538,330,14205,3,Province,20,Indonesia,Asia,8,116,1307803,11116.35,252.33,1.0,1.0
7302,7/28/2022,Nusa Tenggara Barat,3,0,4,-1,36155,901,35238,16,Province,21,Indonesia,Asia,8,117,5270247,6860.21,170.96,1.0,1.0
7303,7/28/2022,Nusa Tenggara Timur,0,0,21,-21,94162,1525,92544,93,Province,22,Indonesia,Asia,21,309,5411321,17400.93,281.82,0.0,1.0
7304,7/28/2022,Papua,22,0,0,22,48903,580,48104,219,Province,23,Indonesia,Asia,28,560,4340348,11267.07,133.63,0.69,1.0
7305,7/28/2022,Papua Barat,8,0,2,6,31688,381,31241,66,Province,24,Indonesia,Asia,12,218,1140701,27779.41,334.01,1.6,1.0
7306,7/28/2022,Riau,53,0,14,39,151167,4429,146555,183,Province,25,Indonesia,Asia,10,169,6074100,24887.14,729.16,4.08,1.0
7307,7/28/2022,Sulawesi Barat,0,0,1,-1,15567,393,15171,3,Province,26,Indonesia,Asia,6,69,1559984,9978.95,251.93,0.0,1.0
7308,7/28/2022,Sulawesi Selatan,9,0,2,7,143851,2477,141268,106,Province,27,Indonesia,Asia,21,311,9426885,15259.65,262.76,0.64,1.0
7309,7/28/2022,Sulawesi Tengah,2,0,2,0,60852,1727,59121,4,Province,28,Indonesia,Asia,12,175,2955567,20588.94,584.32,1.0,0.0
7310,7/28/2022,Sulawesi Tenggara,3,0,0,3,25631,567,25037,27,Province,29,Indonesia,Asia,15,219,2635461,9725.43,215.14,3.0,1.0
7311,7/28/2022,Sulawesi Utara,4,0,2,2,51618,1192,50363,63,Province,30,Indonesia,Asia,11,171,2641884,19538.33,451.19,0.33,1.0
7312,7/28/2022,Sumatera Barat,13,1,1,11,103945,2352,101528,65,Province,31,Indonesia,Asia,12,179,5519245,18833.19,426.15,1.3,1.0
7313,7/28/2022,Sumatera Selatan,29,1,8,20,80904,3351,77331,222,Province,32,Indonesia,Asia,13,241,8217551,9845.27,407.79,0.57,1.0
7314,7/28/2022,Sumatera Utara,53,0,23,30,155868,3262,152190,416,Province,33,Indonesia,Asia,25,450,14874889,10478.6,219.3,1.04,1.0
7315,7/29/2022,Aceh,6,0,0,6,43729,2217,41499,13,Province,0,Indonesia,Asia,18,289,5247257,8333.69,422.51,1.0,1.0
7316,7/29/2022,Bali,140,5,133,2,162227,4605,155943,1679,Province,1,Indonesia,Asia,8,57,4216171,38477.33,1092.22,0.63,1.25
7317,7/29/2022,Banten,717,0,869,-152,310564,2938,302947,4679,Province,2,Indonesia,Asia,4,155,10722374,28964.11,274.01,0.96,1.0
7318,7/29/2022,Bengkulu,0,0,0,0,29124,520,28598,6,Province,3,Indonesia,Asia,9,129,1999539,14565.36,260.06,1.0,1.0
7319,7/29/2022,DKI Jakarta,2987,3,2392,592,1326010,15371,1286910,23729,Province,4,Indonesia,Asia,1,44,10846145,122256.34,1417.19,0.95,1.5
7320,7/29/2022,Daerah Istimewa Yogyakarta,89,0,28,61,222193,5913,215108,1172,Province,5,Indonesia,Asia,4,78,3631015,61193.08,1628.47,1.24,1.0
7321,7/29/2022,Gorontalo,2,0,0,2,13932,487,13415,30,Province,6,Indonesia,Asia,5,77,1180651,11800.27,412.48,2.0,0.0
7322,7/29/2022,Indonesia,5831,13,4485,1333,6197495,156970,5992537,47988,Country,34,Indonesia,Asia,416,7230,265185520,23370.41,591.93,0.92,0.76
7323,7/29/2022,Jambi,5,0,0,5,38343,882,37427,34,Province,7,Indonesia,Asia,9,141,3493357,10975.98,252.48,0.83,1.0
7324,7/29/2022,Jawa Barat,1095,1,446,648,1132545,15896,1105192,11457,Province,8,Indonesia,Asia,18,627,45161325,25077.76,351.98,0.93,0.5
7325,7/29/2022,Jawa Tengah,93,0,82,11,630268,33350,595727,1191,Province,9,Indonesia,Asia,29,576,36364072,17332.16,917.11,0.67,0.0
7326,7/29/2022,Jawa Timur,324,1,365,-42,584669,31669,552438,562,Province,10,Indonesia,Asia,29,666,40479023,14443.75,782.36,0.83,1.0
7327,7/29/2022,Kalimantan Barat,8,0,24,-16,64934,1130,63742,62,Province,11,Indonesia,Asia,12,174,5422814,11974.23,208.38,0.57,1.0
7328,7/29/2022,Kalimantan Selatan,77,0,23,54,85420,2547,82174,699,Province,12,Indonesia,Asia,11,153,4023049,21232.65,633.1,0.87,0.0
7329,7/29/2022,Kalimantan Tengah,31,0,20,11,56621,1544,54758,319,Province,13,Indonesia,Asia,13,136,2570289,22029.04,600.71,0.55,1.0
7330,7/29/2022,Kalimantan Timur,47,0,37,10,207094,5718,201030,346,Province,14,Indonesia,Asia,7,103,3552191,58300.36,1609.71,0.84,1.0
7331,7/29/2022,Kalimantan Utara,0,0,1,-1,45341,860,44465,16,Province,15,Indonesia,Asia,4,53,648407,69926.76,1326.33,0.0,0.0
7332,7/29/2022,Kepulauan Bangka Belitung,5,0,11,-6,65797,1603,64136,58,Province,16,Indonesia,Asia,6,47,1379767,47687.04,1161.79,0.83,1.0
7333,7/29/2022,Kepulauan Riau,9,0,0,9,70341,1881,68374,86,Province,17,Indonesia,Asia,5,75,1929400,36457.45,974.91,0.82,1.0
7334,7/29/2022,Lampung,2,0,4,-2,74674,4176,70398,100,Province,18,Indonesia,Asia,13,228,9095591,8209.91,459.12,1.0,1.0
7335,7/29/2022,Maluku,6,0,3,3,18618,293,18299,26,Province,19,Indonesia,Asia,9,118,1847097,10079.6,158.63,2.0,1.0
7336,7/29/2022,Maluku Utara,0,0,0,0,14538,330,14205,3,Province,20,Indonesia,Asia,8,116,1307803,11116.35,252.33,0.0,1.0
7337,7/29/2022,Nusa Tenggara Barat,3,0,0,3,36158,901,35238,19,Province,21,Indonesia,Asia,8,117,5270247,6860.78,170.96,1.0,1.0
7338,7/29/2022,Nusa Tenggara Timur,4,0,3,1,94166,1525,92547,94,Province,22,Indonesia,Asia,21,309,5411321,17401.67,281.82,1.0,1.0
7339,7/29/2022,Papua,23,0,0,23,48926,580,48104,242,Province,23,Indonesia,Asia,28,560,4340348,11272.37,133.63,1.05,1.0
7340,7/29/2022,Papua Barat,7,0,5,2,31695,381,31246,68,Province,24,Indonesia,Asia,12,218,1140701,27785.55,334.01,0.88,1.0
7341,7/29/2022,Riau,21,0,23,-2,151188,4429,146578,181,Province,25,Indonesia,Asia,10,169,6074100,24890.6,729.16,0.4,1.0
7342,7/29/2022,Sulawesi Barat,2,1,0,1,15569,394,15171,4,Province,26,Indonesia,Asia,6,69,1559984,9980.23,252.57,1.0,1.0
7343,7/29/2022,Sulawesi Selatan,17,1,5,11,143868,2478,141273,117,Province,27,Indonesia,Asia,21,311,9426885,15261.46,262.87,1.89,1.0
7344,7/29/2022,Sulawesi Tengah,3,0,0,3,60855,1727,59121,7,Province,28,Indonesia,Asia,12,175,2955567,20589.96,584.32,1.5,1.0
